"Id" "date" "ff" "t" "td" "hu" "dd" "precip" "ws_arome" "p3031_arome" "u10_arome" "v10_arome" "t2m_arome" "d2m_arome" "r_arome" "tp_arome" "msl_arome" "rain" "rain_class"
"698" "22092001_714" "2017-12-15" 6.09416666666667 277.69 275.438333333333 85.9041666666667 306.958333333333 4 5.33213240833333 308.062042083333 3.52242070833333 -3.10282264283333 278.3098075 276.073987916667 85.6981724583333 80.656010498 99923.61 1.2 "low_rain"
"699" "22092001_20" "2016-01-21" 6.20916666666667 274.678333333333 274.647083333333 99.7083333333334 179.041666666667 0 5.50346339166667 173.667106666667 -0.58447019325 5.46094942916667 275.922122916667 275.402796666667 96.4665945 0.1979577664 101902.836 7.8 "high_rain"
"700" "22092001_314" "2016-11-10" 5.70083333333333 281.8875 280.924583333333 93.7833333333333 284.541666666667 2.2 5.050763825 284.280629166667 4.74169260833333 -1.22759255283333 282.04483375 280.5187325 90.258764125 40.10870902 101207.17 0 "no_rain"
"701" "22092001_641" "2017-10-03" 2.62125 284.055 281.200833333333 83.7666666666667 217.708333333333 0 2.45423960583333 186.1243327875 -0.219140169458333 -2.34646894281667 284.170789583333 281.440425833333 84.2081076666667 0.1559205982 102142.266 0 "no_rain"
"702" "22092001_231" "2016-08-19" 5.38208333333333 289.160416666667 286.870833333333 87.6166666666667 215.541666666667 7.6 4.8658653 206.077045 2.063849567625 3.84236582916667 289.090949166667 286.924284166667 87.7601605416667 194.63095409 100649.19 1.4 "low_rain"
"703" "22092001_68" "2016-03-09" 12.5 278.73125 276.204166666667 84.3666666666667 303 29.7 10.105003125 298.1639225 6.32496119583333 -4.58513352083333 279.009257916667 276.351987083333 83.5022245833333 585.5092832 99667.35 1.4 "low_rain"
"704" "22092001_271" "2016-09-28" 2.96291666666667 287.50125 285.190416666667 87.7375 232.916666666667 0 2.85066315833333 227.51734125 1.8821763 2.016151845875 287.155305416667 284.471805416667 85.4489189166667 1.7391792839 102567.32 0.6 "low_rain"
"705" "22092001_7" "2016-01-08" 3.61416666666667 279.516666666667 278.5575 93.6541666666667 190.75 0.4 2.800704875 195.935041666667 0.444266834166667 2.45841559479167 278.568745 277.351261666667 92.2093594166667 63.8207301596 99938.766 18.1 "high_rain"
"706" "22092001_158" "2016-06-07" 2.125 289.284166666667 287.236666666667 88.7125 158.208333333333 0 2.38481451541667 114.718112470833 -0.70676444375 -1.96442604333333 289.890487916667 287.627632083333 87.2738402083334 0.5289422901 102180.05 0.4 "low_rain"
"707" "22092001_381" "2017-01-16" 5.39875 281.14 281.113333333333 99.7875 281.583333333333 5 4.15105365 281.054864041667 0.705428619166667 -3.83073539166667 281.232147083333 280.994722916667 98.4076705416667 62.69769745 102622.625 0 "no_rain"
"709" "22092001_317" "2016-11-13" 4.03666666666667 282.240416666667 280.4925 88.9541666666667 300.583333333333 0 3.80064580416667 306.934392759583 0.552154043020833 -3.738618575 282.59076125 280.66316 87.8303494166667 0.0280057111 102252.03 0 "no_rain"
"710" "22092001_38" "2016-02-08" 8.76458333333333 280.020833333333 277.37875 83.4958333333333 258.75 14.1 10.1754891708333 250.51477375 9.47808621666666 3.15187555833333 281.016877916667 278.09795625 81.97580575 357.0976935 99710.375 27.8 "high_rain"
"711" "22092001_179" "2016-06-28" 3.42833333333333 287.055833333333 284.594166666667 86.1583333333333 239.708333333333 1 3.79960452916667 244.870622916667 3.02897058541667 1.59232963958333 287.09249625 284.282037083333 83.9015597916667 5.027737943 101472.89 3 "high_rain"
"712" "22092001_83" "2016-03-24" 3.84541666666667 279.475 276.344583333333 81.375 235.75 0.4 3.77623687916667 236.0011125 2.90802051666667 2.25126215958333 279.118397083333 276.74034375 85.393436875 2.3163348793 101532.195 1.8 "low_rain"
"713" "22092001_627" "2017-09-19" 2.71375 284.9875 281.74375 82.4125 273 0 2.53755917916667 284.696031666667 2.06630881079167 -0.87131607125 284.81351 282.481507916667 86.4973697083333 3.6282222225 102296.016 0 "no_rain"
"714" "22092001_208" "2016-07-27" 3.68541666666667 289.66375 288.602083333333 93.6291666666667 260.083333333333 2.6 3.2143941625 250.11141125 2.94161390833333 1.04521322270833 289.665710416667 288.076690416667 90.444422875 2.8185675675 101949.516 0.2 "low_rain"
"715" "22092001_579" "2017-08-02" 6.71291666666666 289.206666666667 288.527916666667 95.8 204 12.1 6.5723411125 196.1877925 1.822282075 6.274311125 288.715737916667 287.634984583333 93.3243615833334 149.564756543 101218.86 0 "no_rain"
"716" "22092001_49" "2016-02-19" 5.15541666666667 278.112083333333 276.867083333333 92.0375 222.5 1.4 4.79106298333333 224.286135833333 3.123355725 3.45181753583333 277.760604166667 276.798790833333 93.6062315833333 16.6577150309 101704.25 0.6 "low_rain"
"717" "22092001_429" "2017-03-05" 8.1 280.004583333333 277.002083333333 82.1291666666667 257.375 7.1 6.98259225 245.371322083333 5.88162705416667 1.98116383301667 280.16473625 276.617959583333 79.106304125 118.595735405 99514.52 8.7 "high_rain"
"718" "22092001_443" "2017-03-19" 4.66916666666667 282.698333333333 280.367916666667 85.9166666666667 257.666666666667 0 4.7288309125 243.091402083333 4.192548725 2.1202748125 282.864904583333 280.43211125 85.3151407916667 0 101581.08 2.2 "high_rain"
"719" "22092001_727" "2017-12-28" 3.28125 275.522916666667 273.758333333333 88.4708333333333 241.208333333333 0.4 2.8426537125 223.987392083333 1.31257385854167 1.267283553625 275.267727083333 274.15122875 92.3325685 23.52504216302 100597.32 9.5 "high_rain"
"720" "22092001_446" "2017-03-22" 3.58625 278.675833333333 275.99625 84.4416666666667 190.666666666667 9.4 4.26734275 182.721429083333 0.585445447083333 3.24337224458333 278.693677916667 275.692740416667 82.4282154583333 101.783462845 100347.94 1.8 "low_rain"
"721" "22092001_708" "2017-12-09" 3.78583333333333 275.897083333333 274.95875 93.6333333333333 217.583333333333 10.7 3.42740727083333 224.53593 1.50968365566667 1.962433489625 275.966724166667 274.808510416667 92.1881860416667 32.01482601 100508.31 20.5 "high_rain"
"722" "22092001_132" "2016-05-12" 2.30166666666667 285.020833333333 284.229166666667 95.25 274.541666666667 1.2 2.17189045166667 290.5169025 0.90082369125 -1.798025055 286.417052916667 284.30851875 87.9091070416667 1.57443347 100160.09 0.8 "low_rain"
"723" "22092001_268" "2016-09-25" 3.63 286.40625 283.258333333333 82.5833333333333 255.375 1.6 3.80064916666667 254.092271666667 3.3579109 0.799289582916667 286.611765 282.393633333333 76.8600147916667 10.44917304 101105.44 0.4 "low_rain"
"724" "22092001_686" "2017-11-17" 1.64625 281.097083333333 280.442916666667 95.7166666666667 79.625 0 1.637693335 151.076840441667 -0.735853903041667 -0.522211640291667 279.24506375 278.773539166667 96.8855250416667 1.0033095618 102677.77 0 "no_rain"
"725" "22092001_146" "2016-05-26" 2.095 285.761666666667 284.161666666667 90.7333333333333 103.958333333333 9.1 2.11597264125 69.8509582916667 -1.03545149166667 -0.636539315 286.13160625 283.999529583333 88.36610775 60.747108699 101238.72 0.2 "low_rain"
"726" "22092001_468" "2017-04-13" 2.88208333333333 282.2225 279.475 83.7583333333333 302.5 0 2.68104440833333 279.909261539583 0.848603259875 -2.46294565833333 282.15422625 279.201588333333 82.548950625 0.05424181786 101927.83 0 "no_rain"
"727" "22092001_601" "2017-08-24" 2.22041666666667 288.644583333333 284.997916666667 81.075 166.625 0.4 2.2974881625 122.488665975 -0.359167634120833 -1.50124611391667 288.795964583333 285.35536375 82.1532903333333 0.1772138217 101756.23 0.2 "low_rain"
"728" "22092001_507" "2017-05-22" 4.19458333333333 289.6975 283.86875 69.6375 250.083333333333 0 3.17121989166667 236.8180125 0.553808212083333 0.5696008875 289.428515833333 284.164102083333 72.3915652916667 0 101426.52 0.2 "low_rain"
"729" "22092001_160" "2016-06-09" 1.87416666666667 290.932083333333 287.276666666667 81.4833333333333 88.2083333333333 0.2 2.01263950791667 105.559576333333 -1.40909543333333 0.646883882916667 291.2673225 286.68353625 76.812915625 1.099398902 101502.5 9.8 "high_rain"
"730" "22092001_459" "2017-04-04" 4.40916666666667 282.09 280.958333333333 92.8666666666667 306.416666666667 1 4.0003258 259.000424516667 1.62050530583333 -2.53411682833333 282.292667083333 281.112994166667 92.4868325833333 11.65478103 102530.51 0 "no_rain"
